,feature_importance
Perovskite_deposition_thermal_annealing_time_5.0; 10.0,0.00021746803077352412
Perovskite_deposition_thermal_annealing_time_1.0; 2.0,0.0002172754615579494
max_Mendeleev_Number,0.000216802278855785
ETL_stack_sequence_ZnO,0.00021669972411963689
HTL_stack_sequence_SM01,0.00021625763711216844
HTL_deposition_procedure_Evaporation ,0.00021484350090243142
Perovskite_deposition_solvents_DMSO >> IPA,0.00021448922001220922
ETL_stack_sequence_PEIE,0.00021433660212794636
Perovskite_deposition_thermal_annealing_time_95.0,0.0002124396043566433
Perovskite_deposition_thermal_annealing_time_15.0 >> 120.0,0.0002102857605250852
HTL_deposition_procedure_Sputtering,0.00021019636390315468
Perovskite_composition_none_stoichiometry_components_in_excess_MACl,0.00020973241279628879
HTL_deposition_procedure_Spray-coating,0.0002096674672548708
Perovskite_composition_c_ions_coefficients_0.51; 2.49,0.0002094186255292984
Perovskite_deposition_aggregation_state_of_reactants_Gas,0.0002087774899437478
Encapsulation_stack_sequence_Epoxy,0.00020809374635692205
Perovskite_composition_perovskite_ABC3_structure_False,0.00020747512593705
Perovskite_deposition_quenching_media_Ethyl ether,0.00020613874970200113
Perovskite_deposition_thermal_annealing_time_15.0 >> 30.0,0.00020584409505945166
Perovskite_composition_c_ions_coefficients_3,0.00020559533165504366
avg_number_of_valence_electrons,0.00020444249508485055
Perovskite_composition_c_ions_coefficients_4,0.00020243651579446504
Perovskite_deposition_thermal_annealing_temperature_70 >> 100,0.0002009524423780812
ETL_deposition_thermal_annealing_temperature_300,0.00020069185850390723
Perovskite_deposition_solvents_mixing_ratios_2; 8,0.00020035456440222236
Perovskite_band_gap_1.79,0.0001999038973372905
Perovskite_deposition_thermal_annealing_temperature_Unknown >> 25.0,0.0001997097851844248
avg_Nonmetal,0.00019822154445723944
ETL_additives_compounds_Undoped,0.00019748557288667837
HTL_deposition_procedure_Electrodeposition,0.00019712282619715354
Perovskite_band_gap_1.48,0.00019612145471154148
ETL_stack_sequence_PbI2,0.00019576564005606173
Perovskite_deposition_thermal_annealing_temperature_90.0 >> 120.0,0.00019568066874790438
HTL_stack_sequence_PTZ1,0.00019379462046802235
Perovskite_deposition_thermal_annealing_temperature_80.0 >> 60.0,0.0001936381815824031
Perovskite_deposition_thermal_annealing_time_Unknown >> 420.0,0.00019356672812626723
ETL_deposition_synthesis_atmosphere_N2,0.00019320241859489004
Perovskite_pl_max_758.0,0.000192151745646814
ETL_stack_sequence_ SnO2-mp,0.00019211237545258266
Encapsulation_atmosphere_for_encapsulation_Unknown,0.00019205327807326567
Perovskite_pl_max_768.0,0.00019177379746433516
Perovskite_composition_short_form_MAPbBrI,0.00019152748549301074
Perovskite_deposition_thermal_annealing_time_3.0,0.00019097723964008067
HTL_deposition_reaction_solutions_compounds_Li-TFSI; Spiro-MeOTAD; TBP,0.00019095385076630704
Substrate_stack_sequence_ Ag-nw,0.00019079364072198957
Perovskite_deposition_thermal_annealing_temperature_85.0,0.0001899389364106806
ETL_stack_sequence_PTTI-2,0.0001895576814417009
ETL_stack_sequence_ Al2O3-c,0.0001891072254665168
Perovskite_deposition_thermal_annealing_time_1.0; 10.0,0.00018899095037163633
Perovskite_additives_compounds_Cd,0.00018895938649588008
avg_valence_p,0.00018859200568211248
Perovskite_deposition_thermal_annealing_temperature_180.0 >> 180.0,0.0001882681880583854
Perovskite_additives_compounds_SrI2,0.0001882356733451393
HTL_stack_sequence_VB-MeO-FDPA,0.0001880975248110882
Perovskite_deposition_thermal_annealing_time_0.0,0.00018796933302924723
Perovskite_composition_c_ions_coefficients_0.45; 2.55,0.00018785524011061621
Perovskite_additives_concentrations_0.15,0.0001876275680706898
ETL_deposition_thermal_annealing_temperature_Unknown,0.00018742663371725598
Perovskite_deposition_quenching_media_Methyl acetate,0.00018722614696432976
Perovskite_deposition_quenching_media_Methanol,0.00018641821531931895
range_Mulliken_EN,0.0001858813047516774
HTL_stack_sequence_MoS2,0.0001856621840150303
HTL_stack_sequence_SGT-420,0.00018565300908565313
Perovskite_deposition_after_treatment_of_formed_perovskite_Intense pulsed light annealing,0.00018561300849469564
ETL_deposition_procedure_ CBD,0.00018484309006345877
HTL_additives_concentrations_20 uL(517mg/mLACN); 36 uL; 8 uL(376mg/mLACN),0.00018348972878066324
ETL_stack_sequence_ Sr2CeO4:Eu,0.00018233277853486017
Perovskite_deposition_procedure_Spin-coating >> Gas reaction,0.0001819286846981954
Perovskite_deposition_solvents_DMSO >> none,0.00018183231030428413
Perovskite_deposition_quenching_media_Flash infrared annealling,0.00018142811004401134
ETL_deposition_procedure_Reactive sputtering,0.0001812076825425363
ETL_deposition_procedure_Spray-coating ,0.00018120659302388502
Perovskite_deposition_number_of_deposition_steps_3,0.00018071951353319245
Perovskite_deposition_solvents_DMF; THF,0.00018032228873299214
Module_False,0.00018021939499400275
Backcontact_stack_sequence_Cr,0.00017941614461829843
Perovskite_deposition_solvent_annealing_solvent_atmosphere_DMF,0.0001789201623930673
Perovskite_composition_b_ions_Pb; Sn,0.00017881535539688277
Backcontact_deposition_procedure_ Sandwiching,0.00017849062877007424
HTL_stack_sequence_A101,0.00017743652721962695
HTL_additives_compounds_LiN(CF3SO2)2N; TBP,0.00017726509677996226
Perovskite_deposition_thermal_annealing_time_0.5,0.0001772189958397536
Perovskite_additives_compounds_MEH-PPV; TBP,0.00017718259934994344
Perovskite_deposition_thermal_annealing_temperature_50; 100,0.00017677208786614335
avg_gilmor_number_of_valence_electron,0.000176700104410279
Perovskite_composition_a_ions_coefficients_0.1; 0.765; 0.135,0.0001753317321847912
Perovskite_additives_compounds_CaCl2,0.00017490084271084002
ETL_additives_compounds_Urea,0.00017475707469682205
ETL_stack_sequence_ PEIE,0.00017470021010544673
ETL_stack_sequence_BCP,0.00017468081852849976
Perovskite_deposition_thermal_annealing_time_9.0,0.0001737931821051195
Perovskite_composition_c_ions_coefficients_0.5; 2.5,0.00017347167369933373
HTL_stack_sequence_P:OO,0.0001722498231455835
Perovskite_deposition_quenching_media_Vacuum,0.00017215081233175707
Perovskite_composition_a_ions_coefficients_0.05; 0.8; 0.15,0.00017179896758555112
Encapsulation_atmosphere_for_encapsulation_N2,0.00017177674003227914
Perovskite_additives_concentrations_0.5,0.00017138407160597152
HTL_stack_sequence_P-R,0.00017106352633193151
Perovskite_deposition_synthesis_atmosphere_N2 >> MAI,0.000170315594045352
Perovskite_band_gap_1.52,0.0001697895136044526
avg_valence_s,0.00016957843845832684
Perovskite_additives_concentrations_0.3,0.00016900330973651368
ETL_stack_sequence_PCBM-70,0.00016851194597930621
Substrate_stack_sequence_ AZO,0.0001675690860557613
range_Atomic_Weight,0.00016631116387126252
Perovskite_pl_max_785.0,0.00016604954539855353
Perovskite_additives_compounds_KI,0.00016439779196363147
Perovskite_band_gap_1.526,0.00016294046969134686
Module_number_of_cells_in_module_0,0.00016227965070193077
Perovskite_deposition_solvents_mixing_ratios_5; 1,0.0001619083732234768
Perovskite_deposition_procedure_Doctor blading,0.00016128683412924426
Perovskite_additives_concentrations_0.01; nan,0.00016116776130662813
Substrate_stack_sequence_ Ag,0.00016076407474026783
ETL_stack_sequence_CeOx-np,0.0001607259553975121
HTL_additives_compounds_Cu,0.0001605534681815041
Perovskite_deposition_solvents_mixing_ratios_4; 5,0.0001604652139012494
ETL_stack_sequence_Ca,0.00015970210566464827
ETL_deposition_procedure_CBD ,0.00015966465042840242
HTL_deposition_thermal_annealing_atmosphere_N2,0.00015886505635686693
Perovskite_deposition_thermal_annealing_temperature_Unknown >> 80.0,0.00015868653874852754
ETL_stack_sequence_PCBM-60; TDPP-CN4 ,0.00015862123315789505
Perovskite_pl_max_716.0,0.00015835466069184982
ETL_stack_sequence_P4,0.00015826327056910123
Perovskite_band_gap_2.32,0.00015816575654570254
HTL_stack_sequence_RCP,0.00015786100843910792
Perovskite_additives_compounds_CaI2,0.0001574210787381811
Perovskite_deposition_thermal_annealing_temperature_60; 110,0.0001573979276105712
HTL_stack_sequence_TTBCPE,0.0001571862563340782
Perovskite_deposition_solvents_mixing_ratios_1000; 95,0.0001569891572570513
ETL_stack_sequence_ TiBaO-nanosphere,0.00015677975026340404
ETL_stack_sequence_ TiO2-nanofibers,0.00015632457166201395
Perovskite_composition_none_stoichiometry_components_in_excess_Pb,0.00015535961707603005
Perovskite_band_gap_1.65,0.00015491751190121206
Perovskite_band_gap_1.645,0.00015489828766498246
Perovskite_deposition_thermal_annealing_temperature_70; 100,0.00015450623485134467
Encapsulation_edge_sealing_materials_Epoxy,0.00015444241477679141
Perovskite_additives_compounds_1-hexyl-3-methylimidazoliumchloride,0.00015436315435958813
Perovskite_additives_compounds_PEAI,0.00015296282164762426
ETL_stack_sequence_SnO2-np ,0.00015243753813264796
Perovskite_pl_max_810.0,0.00015228513255637213
ETL_stack_sequence_ TiO2-c ,0.00015200615443567935
HTL_stack_sequence_P2,0.00015179088796299814
HTL_stack_sequence_Ph-TPM,0.000151699803381078
ETL_stack_sequence_ Zr(acac)4,0.0001515687736231898
HTL_additives_compounds_FK209; Li-TFSI,0.00015130809893353767
HTL_deposition_procedure_Doctor blading,0.00015093326498550057
HTL_deposition_reaction_solutions_compounds_Oleylamine,0.00015069160616194076
Perovskite_deposition_thermal_annealing_time_Unknown >> 70.0,0.0001502669003041987
ETL_deposition_procedure_Slot-die coating,0.00015019606056539036
Perovskite_deposition_thermal_annealing_temperature_75.0 >> 75.0,0.00014947761519941164
ETL_deposition_procedure_RF sputtering ,0.0001491089271552225
Backcontact_stack_sequence_PEDOT:PSS,0.00014901185955889986
Perovskite_deposition_synthesis_atmosphere_Ambient >> Ambient,0.00014874371024985143
Perovskite_deposition_thermal_annealing_temperature_60,0.00014863659366699285
Perovskite_deposition_solvents_mixing_ratios_100; 13,0.0001485960923426504
HTL_stack_sequence_WO3-nw,0.00014841660979891211
Perovskite_deposition_thermal_annealing_time_3.0 >> 30.0,0.00014810169954312924
Perovskite_band_gap_1.73,0.0001477320644098954
Perovskite_deposition_thermal_annealing_temperature_65.0; 100.0,0.0001464480018135678
Perovskite_additives_concentrations_1000 ppm,0.00014630146724335362
Perovskite_additives_compounds_H2PO3,0.00014577469479481458
HTL_stack_sequence_TFB,0.00014553542484590365
Perovskite_additives_compounds_xDMAI,0.00014515486172515414
range_Atomic_Number,0.00014446170464183427
Perovskite_additives_compounds_Acetate,0.00014426137296904686
Perovskite_pl_max_782.0,0.00014422105651684997
Perovskite_additives_compounds_Melanin,0.00014421708825561961
Perovskite_deposition_solvents_none,0.00014401629744999013
Perovskite_pl_max_750.0,0.00014294796233308145
Perovskite_deposition_thermal_annealing_time_30.0 >> 15.0,0.0001425736070264762
Perovskite_deposition_thermal_annealing_temperature_150,0.00014254712427958592
Perovskite_deposition_thermal_annealing_time_10.0 >> 120.0,0.00014250915555228533
ETL_deposition_procedure_ ALD,0.000142450978226143
HTL_stack_sequence_P:ON,0.00014242048437827301
Perovskite_additives_compounds_Bi,0.00014232654393077812
Perovskite_deposition_thermal_annealing_temperature_120,0.00014226708389876905
Perovskite_pl_max_776.0,0.00014196907798116244
Perovskite_deposition_solvents_mixing_ratios_12.5; 1 >> 3; 1,0.0001419107048462829
Perovskite_deposition_synthesis_atmosphere_Vacuum,0.0001418872291319683
HTL_stack_sequence_Au-nw ,0.0001405519992044551
Perovskite_deposition_thermal_annealing_temperature_60.0,0.00014016428327517157
Perovskite_deposition_thermal_annealing_temperature_80 >> 80,0.00013991437685239392
ETL_stack_sequence_TiO2-nw,0.00013966380977365348
Perovskite_pl_max_745.0,0.00013943432791408816
Perovskite_composition_none_stoichiometry_components_in_excess_Stoichiometric,0.00013934651038762172
Perovskite_composition_none_stoichiometry_components_in_excess_PbI2; PbBr2,0.00013844606933716114
Perovskite_deposition_aggregation_state_of_reactants_Gas >> Liquid,0.00013838954101309342
Backcontact_deposition_procedure_Screen printing,0.00013796354721488943
ETL_additives_compounds_Ga ,0.00013780625884898546
Perovskite_deposition_thermal_annealing_temperature_125.0,0.00013697507548550796
Perovskite_deposition_solvents_mixing_ratios_4; 6,0.0001366658868739319
Module_JV_data_recalculated_per_cell_False,0.00013624786870122013
ETL_deposition_thermal_annealing_time_Unknown,0.00013588596705083468
ETL_deposition_procedure_ CBD ,0.00013576494278933566
Perovskite_deposition_thermal_annealing_temperature_60; 100,0.00013522532559407752
HTL_additives_compounds_ Unknown,0.00013490369625704165
HTL_stack_sequence_KM03,0.00013479076033449816
ETL_stack_sequence_ZnS,0.00013446947315803341
ETL_stack_sequence_ ZrO2-c ,0.0001341766995880638
HTL_stack_sequence_ TaTm,0.00013416821574990478
Perovskite_deposition_solvents_acetonitrile; Methylamine,0.00013413228950631199
Perovskite_deposition_solvents_DMF >> DMF; IPA,0.00013335925598437397
HTL_stack_sequence_NiO-c ,0.0001331142947713223
Perovskite_deposition_aggregation_state_of_reactants_Liquid >> Unknown,0.00013251681970753942
Perovskite_deposition_procedure_Co-evaporation,0.00013242187094766856
Perovskite_deposition_thermal_annealing_time_60.0 >> 60.0,0.00013234433994746659
Perovskite_pl_max_773.0,0.00013214475090978932
Perovskite_composition_a_ions_coefficients_0.05; 0.81; 0.14,0.00013213890904205088
Perovskite_deposition_solvents_mixing_ratios_nan >> 1,0.00013146407093855508
Perovskite_deposition_solvents_mixing_ratios_8; 1 >> 1,0.00013066993814369517
Perovskite_deposition_thermal_annealing_temperature_150; 100 >> 100,0.00013064756683823416
HTL_stack_sequence_MeO-TPD,0.00013063566427720837
Perovskite_deposition_thermal_annealing_temperature_70,0.00013039679612645002
Perovskite_additives_concentrations_0.005,0.00013020792854756728
HTL_deposition_thermal_annealing_temperature_Unknown,0.00012971680234111354
HTL_stack_sequence_P1,0.0001296406696967751
Perovskite_composition_c_ions_coefficients_0.50; 2.50,0.00012920544066388856
Backcontact_stack_sequence_Ag-nw,0.000129157591471264
Perovskite_pl_max_764.0,0.00012883597845304363
HTL_deposition_procedure_Slot-die coating,0.0001285026104325551
Perovskite_pl_max_800.0,0.00012800349468439483
Perovskite_additives_compounds_PTMA-H; Rb,0.00012799748527052475
Perovskite_pl_max_777.0,0.00012765663582798423
Perovskite_deposition_aggregation_state_of_reactants_Gas >> Gas,0.00012701071877340065
ETL_deposition_procedure_Inkjet printing,0.0001268358546850662
ETL_stack_sequence_ NaYF4:Yb:Tm-np,0.00012640094006204796
Perovskite_composition_b_ions_coefficients_2,0.00012639190008080115
Perovskite_deposition_thermal_annealing_temperature_90,0.00012576903380779518
Encapsulation_edge_sealing_materials_UV-curable epoxy,0.00012561362108576762
ETL_deposition_procedure_ Dipp-coating,0.00012480042956458125
Perovskite_deposition_thermal_annealing_temperature_350,0.00012453872774448134
Perovskite_deposition_thermal_annealing_temperature_140.0,0.0001245068111183111
ETL_stack_sequence_ BMIM-OTF,0.00012429850706656705
Perovskite_deposition_solvents_DMF; DMSO >> Ethanol,0.00012403163499047793
Perovskite_deposition_thermal_annealing_temperature_160.0,0.00012372013452847992
ETL_additives_compounds_DMOAP,0.00012326052263007993
Perovskite_deposition_thermal_annealing_time_13.0,0.00012306855245993736
Perovskite_deposition_synthesis_atmosphere_Air >> N2,0.0001229839738728313
Perovskite_band_gap_1.62,0.00012285255756781774
HTL_deposition_procedure_Electrospraying,0.00012264940775673868
Perovskite_additives_concentrations_0.06,0.00012257709046117454
ETL_deposition_synthesis_atmosphere_Unknown,0.00012243343651733077
Backcontact_deposition_procedure_Sandwiching,0.00012225024836628188
HTL_deposition_aggregation_state_of_reactants_Liquid,0.00012212247800609408
Perovskite_deposition_solvents_mixing_ratios_1 >> 5; 5,0.00012200787346099891
ETL_stack_sequence_ PEI,0.00012195369250704973
Perovskite_deposition_solvents_mixing_ratios_4; 1 >> 1,0.00012180001368548839
avg_Metal,0.00012125619139741766
Encapsulation_stack_sequence_Field's metal,0.00012079139785965862
HTL_stack_sequence_po-TPE-4DPA,0.0001205837307117329
Perovskite_deposition_after_treatment_of_formed_perovskite_IR radiation,0.00012013596296775083
Perovskite_composition_a_ions_coefficients_0.05; 0.7917; 0.1583,0.0001200896747480136
dev_Metal,0.00011975007983291197
Perovskite_deposition_thermal_annealing_time_10.0 >> 30.0,0.00011968605862283963
ETL_stack_sequence_CeOx,0.00011963607008799173
ETL_stack_sequence_ TiO2,0.00011904178504374503
HTL_stack_sequence_TPD,0.00011902991748180344
Perovskite_deposition_thermal_annealing_time_120.0 >> 60.0,0.00011900917984240759
Module_JV_data_recalculated_per_cell_True,0.00011888876137629187
HTL_stack_sequence_CuPc,0.0001188862729019426
ETL_deposition_solvents_Unknown,0.00011827015052363006
ETL_stack_sequence_ Rhodamine 101,0.00011802097995066327
Perovskite_additives_concentrations_1,0.0001179144184409278
Perovskite_deposition_solvents_mixing_ratios_12.5; 1 >> 1,0.00011780883677863927
Perovskite_deposition_quenching_media_Anisole; Chlorobenzene,0.00011769210718584298
